rental_id,inventory_id,customer_id,staff_id,rental_date_id
8393,3369,504,1,20050729
8394,3933,148,1,20050729
8395,1471,535,2,20050729
8396,3911,516,2,20050729
8397,3542,518,1,20050729
8398,348,220,2,20050729
8399,233,286,1,20050729
8400,3680,573,2,20050729
8401,3121,232,1,20050729
8402,186,47,1,20050729
8403,1360,163,1,20050729
8404,2086,65,1,20050729
8405,2164,76,2,20050729
8406,2047,274,1,20050729
8407,2985,336,1,20050729
8408,1841,90,2,20050729
8409,4314,303,1,20050729
8410,3448,277,1,20050729
8411,3085,412,1,20050729
8412,743,312,1,20050729
8413,2762,104,2,20050729
8414,1337,433,2,20050729
8415,2903,128,1,20050729
8416,1999,315,2,20050729
8417,750,227,2,20050729
8418,3081,355,2,20050729
8419,4574,37,1,20050729
8420,4184,376,1,20050729
8421,3399,588,2,20050729
8422,3104,7,1,20050729
8423,187,468,1,20050729
8424,366,138,2,20050729
8425,3491,486,2,20050729
8426,1840,564,2,20050729
8427,1624,441,2,20050729
8428,2545,398,2,20050729
8429,2456,588,1,20050729
8430,3377,219,2,20050729
8431,1583,193,1,20050729
8432,3896,572,1,20050729
8433,1957,125,1,20050729
8434,40,141,2,20050729
8435,4462,520,2,20050729
8436,2702,598,2,20050729
8437,2118,96,1,20050729
8438,720,97,1,20050729
8439,182,224,1,20050729
8440,489,175,1,20050729
8441,1000,526,2,20050729
8442,4345,185,2,20050729
8443,1059,251,2,20050729
8444,3329,213,1,20050729
8445,2792,384,1,20050729
8446,1593,235,2,20050729
8447,930,11,2,20050729
8448,4349,393,1,20050729
8449,2610,273,2,20050729
8450,484,401,1,20050729
8451,3309,495,1,20050729
8452,4312,16,2,20050729
8453,2907,32,1,20050729
8454,159,244,2,20050729
8455,4043,404,1,20050729
8456,671,388,2,20050729
8457,3371,239,1,20050729
8458,3857,317,1,20050729
8459,3441,144,1,20050729
8460,2826,329,2,20050729
8461,3373,399,1,20050729
8462,3633,200,1,20050729
8463,466,203,1,20050729
8464,2343,28,2,20050729
8465,4109,238,2,20050729
8466,4010,285,1,20050729
8467,263,326,2,20050729
8468,1338,282,1,20050729
8469,2754,408,2,20050729
8470,3717,159,2,20050729
8471,1520,533,1,20050729
8472,2975,196,1,20050729
8473,4141,311,1,20050729
8474,4346,323,1,20050729
8475,3695,260,2,20050729
8476,3741,470,1,20050729
8477,3571,354,2,20050729
8478,3742,162,1,20050729
8479,1990,195,1,20050729
8480,3512,467,1,20050729
8481,1739,454,2,20050729
8482,2686,405,2,20050729
8483,2786,186,1,20050729
8484,742,260,1,20050729
8485,3172,420,1,20050729
8486,1759,221,2,20050729
8487,1893,82,2,20050729
8488,2176,478,1,20050729
8489,375,265,2,20050729
8490,1943,367,2,20050729
8491,1806,242,1,20050729
8492,4553,266,2,20050729
8493,664,390,2,20050729
8494,3524,92,1,20050729
8495,344,51,2,20050729
8496,765,114,1,20050729
8497,1837,593,2,20050729
8498,4468,190,1,20050729
8499,219,42,1,20050729
8500,4516,348,1,20050729
8501,1052,309,2,20050729
8502,2149,457,1,20050729
8503,1164,240,2,20050729
8504,2295,561,2,20050729
8505,1454,346,1,20050729
8506,3714,506,1,20050729
8507,3273,524,2,20050729
8508,4173,484,2,20050729
8509,1332,80,1,20050729
8510,7,487,2,20050729
8511,3667,598,2,20050729
8512,4132,351,1,20050729
8513,3156,142,1,20050729
8514,3755,99,2,20050729
8515,1071,477,2,20050729
8516,981,337,1,20050729
8517,2064,274,2,20050729
8518,2311,385,1,20050729
8519,1163,588,2,20050729
8520,2440,103,2,20050729
8521,2608,402,2,20050729
8522,3636,363,1,20050729
8523,3614,558,1,20050729
8524,2110,124,1,20050729
8525,1322,111,2,20050729
8526,575,88,1,20050729
8527,709,168,2,20050729
8528,2107,428,1,20050729
8529,1055,501,1,20050729
8530,4528,233,1,20050729
8531,1631,427,1,20050729
8532,3045,546,2,20050729
8533,551,542,1,20050729
8534,4029,516,1,20050729
8535,4489,536,1,20050729
8536,4510,219,2,20050729
8537,1012,447,2,20050729
8538,3768,500,1,20050729
8539,599,325,2,20050729
8540,539,180,2,20050729
8541,976,340,1,20050729
8542,792,213,1,20050729
8543,403,346,1,20050729
8544,412,542,2,20050729
8545,3261,3,2,20050729
8546,3224,418,2,20050729
8547,875,438,1,20050729
8548,3366,14,2,20050729
8549,1866,206,2,20050729
8550,1340,70,2,20050729
8551,2083,340,2,20050729
8552,1987,490,2,20050729
8553,2645,49,1,20050729
8554,1563,582,2,20050729
8555,2784,18,2,20050729
8556,2793,231,2,20050729
8557,1481,459,1,20050729
8558,1160,169,1,20050729
8559,2078,279,2,20050729
8560,3499,430,2,20050729
8561,2207,344,1,20050729
8562,3595,255,2,20050729
8563,61,67,2,20050729
8564,2830,316,1,20050729
8565,3211,280,1,20050729
8566,2011,544,1,20050729
8567,1612,594,2,20050729
8568,1599,583,2,20050729
8569,276,348,2,20050729
8570,3094,131,1,20050729
8571,1778,407,2,20050729
8572,2815,267,1,20050729
8573,1637,179,1,20050729
8574,2949,71,2,20050729
8575,1668,441,2,20050729
8576,3552,157,2,20050729
8577,520,328,1,20050729
8578,3737,148,1,20050729
8579,4045,250,2,20050729
8580,4040,543,1,20050729
8581,2102,254,2,20050729
8582,841,162,1,20050729
8583,3130,191,1,20050729
8584,1656,482,1,20050729
8585,512,516,2,20050729
8586,2752,374,1,20050729
8587,1941,108,1,20050729
8588,2858,416,1,20050729
8589,1628,293,1,20050729
8590,2505,114,1,20050729
8591,2568,418,2,20050729
8592,1952,271,2,20050729
8593,2601,181,1,20050729
8594,4155,115,1,20050729
8595,3225,423,2,20050729
8596,59,233,2,20050729
8597,4218,222,1,20050729
8598,626,2,2,20050729
8599,1169,545,1,20050729
8600,1488,226,2,20050729
8601,3247,181,1,20050729
8602,4002,64,2,20050729
8603,3007,594,2,20050729
8604,3909,326,2,20050729
8605,3805,224,1,20050729
8606,4051,340,1,20050729
8607,4290,336,2,20050729
8608,2976,165,2,20050729
8609,3997,354,2,20050729
8610,4222,563,2,20050729
8611,610,373,2,20050729
8612,3518,392,2,20050729
8613,394,411,2,20050729
8614,604,552,1,20050729
8615,4453,15,1,20050729
8616,2583,493,1,20050729
8617,385,441,2,20050729
8618,985,270,2,20050729
8619,2169,50,1,20050729
8620,3718,306,1,20050729
8621,2473,358,2,20050729
8622,4076,98,2,20050729
8623,458,142,1,20050729
8624,4402,439,2,20050729
8625,884,410,2,20050729
8626,3092,148,1,20050729
8627,4235,226,2,20050729
8628,4484,550,2,20050729
8629,853,567,2,20050729
8630,1378,406,2,20050729
8631,98,559,1,20050729
8632,1666,563,1,20050729
8633,3436,534,2,20050729
8634,2023,335,1,20050729
8635,2894,383,2,20050729
8636,4308,252,1,20050729
8637,1069,310,1,20050729
8638,4060,571,1,20050729
8639,3504,290,1,20050729
8640,1874,257,2,20050729
8641,3199,30,2,20050729
8642,3947,522,1,20050729
8643,381,59,1,20050729
8644,4507,314,2,20050729
8645,2532,535,2,20050729
8646,89,302,2,20050729
8647,556,307,2,20050729
8648,160,416,2,20050729
8649,789,69,2,20050729
8650,1272,134,2,20050729
8651,2095,61,2,20050729
8652,2729,219,2,20050729
8653,4440,230,2,20050729
8654,3925,84,1,20050729
8655,3986,232,1,20050729
8656,1385,460,2,20050729
8657,3194,236,1,20050729
8658,2033,427,2,20050729
8659,558,168,2,20050729
8660,3122,566,2,20050729
8661,3409,341,2,20050729
8662,3758,362,2,20050729
8663,1281,214,1,20050729
8664,198,102,1,20050729
8665,1113,265,2,20050729
8666,3669,591,1,20050729
8667,3439,25,1,20050729
8668,4531,71,2,20050729
8669,1667,401,2,20050729
8670,2354,446,2,20050729
8671,1431,577,1,20050729
8672,405,495,2,20050729
8673,2167,29,1,20050729
8674,1744,412,1,20050729
8675,1026,258,1,20050729
8676,283,533,2,20050729
8677,513,315,2,20050729
8678,3991,210,1,20050729
8679,3549,536,1,20050729
8680,1227,330,1,20050729
8681,4004,309,2,20050729
8682,4328,348,2,20050729
8683,3915,513,1,20050729
8684,2457,185,2,20050729
8685,1827,321,1,20050729
8686,4160,52,2,20050729
8687,222,117,1,20050729
8688,2263,381,1,20050729
8689,824,487,2,20050729
8690,1292,291,2,20050729
8691,672,446,2,20050729
8692,3192,88,2,20050729
8693,917,51,1,20050729
8694,503,345,1,20050729
8695,694,280,1,20050729
8696,2553,178,1,20050729
8697,443,291,2,20050729
8698,2973,324,2,20050729
8699,4080,123,1,20050729
8700,3710,196,2,20050729
8701,3158,245,2,20050729
8702,2215,306,2,20050729
8703,1065,439,1,20050729
8704,2117,107,2,20050729
8705,4038,2,1,20050729
8706,2886,515,1,20050729
8707,2525,157,2,20050729
8708,4054,529,1,20050729
8709,902,199,1,20050729
8710,3391,566,1,20050729
8711,3471,575,1,20050729
8712,2800,41,2,20050729
8713,473,433,2,20050729
8714,4547,362,2,20050729
8715,860,11,1,20050729
8716,2123,48,2,20050729
8717,1821,260,2,20050729
8718,137,23,2,20050729
8719,995,333,1,20050729
8720,152,180,2,20050729
8721,2416,312,2,20050729
8722,1389,401,1,20050729
8723,224,39,1,20050729
8724,898,372,1,20050729
8725,2385,421,2,20050729
8726,897,409,1,20050729
8727,3031,528,2,20050729
8728,973,341,1,20050729
8729,3342,83,2,20050729
8730,4191,592,1,20050729
8731,2638,179,1,20050729
8732,1143,346,2,20050729
8733,3187,450,1,20050729
8734,2374,303,1,20050729
8735,2881,570,2,20050729
8736,1726,530,2,20050729
8737,4154,298,2,20050729
8738,3893,210,2,20050729
8739,4310,326,1,20050729
8740,3781,378,1,20050729
8741,165,4,2,20050729
8742,918,208,1,20050729
8743,2664,282,2,20050729
8744,1086,280,1,20050729
8745,1766,293,2,20050729
8746,2179,275,1,20050729
8747,2584,70,1,20050729
8748,2184,237,1,20050729
8749,2252,456,1,20050729
8750,3157,158,2,20050729
8751,3467,386,1,20050729
8752,4202,253,1,20050729
8753,1345,560,2,20050729
8754,1678,174,2,20050729
8755,1498,372,2,20050729
8756,4146,120,2,20050729
8757,3473,462,2,20050729
8758,2816,442,2,20050729
8759,844,209,2,20050729
8760,3566,118,2,20050729
8761,1317,539,1,20050729
8762,2765,463,1,20050729
8763,374,510,1,20050729
8764,2348,303,1,20050729
8765,2631,538,2,20050729
8766,3888,338,2,20050729
8767,962,467,2,20050729
8768,1601,468,1,20050729
8769,2180,588,2,20050729
8770,4025,499,1,20050729
8771,3533,347,1,20050729
8772,3526,122,1,20050729
8773,131,592,1,20050729
8774,315,161,1,20050729
8775,1358,44,1,20050729
8776,1565,587,2,20050729
8777,2462,382,2,20050729
8778,3654,582,1,20050729
8779,3245,202,1,20050729
8780,1095,328,2,20050729
8781,3746,235,2,20050729
8782,4379,365,1,20050729
8783,2316,71,2,20050729
8784,2308,580,1,20050729
8785,216,42,1,20050729
8786,2404,533,1,20050729
8787,2366,222,1,20050729
8788,3412,121,2,20050729
8789,3062,71,1,20050729
8790,751,323,2,20050729
8791,1677,469,1,20050729
8792,3764,203,2,20050729
8793,1819,167,2,20050729
8794,3509,320,2,20050729
8795,1896,302,2,20050729
8796,2234,74,1,20050729
8797,2929,566,1,20050729
8798,800,513,2,20050729
8799,326,237,2,20050729
8800,2082,207,2,20050729
8801,1111,590,1,20050729
8802,296,407,2,20050729
8803,2814,86,2,20050729
8804,4461,363,2,20050729
8805,4041,39,1,20050729
8806,4085,454,1,20050729
8807,2612,396,1,20050729
8808,593,173,2,20050729
8809,3278,8,1,20050729
8810,1233,431,2,20050729
8811,2041,245,2,20050729
8812,1172,563,2,20050729
8813,3442,497,1,20050729
8814,1492,487,1,20050729
8815,3469,230,1,20050729
8816,3984,209,1,20050729
8817,2716,175,1,20050729
8818,3090,98,1,20050729
8819,3100,591,2,20050729
8820,481,594,2,20050729
8821,52,477,1,20050729
8822,744,35,2,20050729
8823,951,75,1,20050729
8824,3506,164,2,20050729
8825,881,101,2,20050729
8826,1800,369,1,20050729
8827,1517,157,2,20050729
8828,1608,547,1,20050729
8829,1466,173,2,20050729
8830,1751,202,2,20050729
8831,3520,13,1,20050729
8832,380,125,1,20050729
8833,1741,101,1,20050729
8834,4477,243,2,20050729
8835,2653,237,1,20050729
8836,3265,14,2,20050729
8837,42,372,2,20050729
8838,133,550,1,20050729
8839,3440,580,2,20050729
8840,1484,295,1,20050729
8841,3935,363,2,20050729
8842,4203,292,2,20050729
8843,406,294,1,20050729
8844,327,244,2,20050729
8845,3036,543,1,20050729
8846,2912,108,2,20050729
8847,4133,480,1,20050729
8848,2972,545,2,20050729
8849,4300,79,1,20050729
8850,355,86,2,20050729
8851,212,445,2,20050729
8852,1138,42,2,20050729
8853,2323,58,2,20050729
8854,1365,527,2,20050729
8855,4388,335,2,20050729
8856,2942,365,1,20050729
8857,1348,477,2,20050729
8858,2378,558,2,20050729
8859,603,216,2,20050729
8860,2841,531,2,20050729
8861,759,560,1,20050729
8862,916,21,1,20050729
8863,75,47,1,20050729
8864,2321,167,1,20050729
8865,1835,305,2,20050729
8866,1530,44,2,20050729
8867,1388,497,2,20050730
8868,1229,512,2,20050730
8869,4353,308,2,20050730
8870,4104,90,2,20050730
8871,4535,382,1,20050730
8872,2669,186,1,20050730
8873,3498,91,2,20050730
8874,459,564,2,20050730
8875,1294,121,2,20050730
8876,2394,579,1,20050730
8877,1140,417,1,20050730
8878,440,25,2,20050730
8879,2956,584,2,20050730
8880,2920,51,1,20050730
8881,2012,118,1,20050730
8882,441,410,2,20050730
8883,1421,168,2,20050730
8884,3050,80,1,20050730
8885,2984,135,1,20050730
8886,1469,418,1,20050730
8887,4119,389,1,20050730
8888,2824,284,2,20050730
8889,3457,558,1,20050730
8890,3656,470,1,20050730
8891,4093,435,2,20050730
8892,1584,184,2,20050730
8893,1048,147,1,20050730
8894,2055,552,1,20050730
8895,3217,494,1,20050730
8896,3560,205,1,20050730
8897,1964,459,1,20050730
8898,3961,452,2,20050730
8899,4148,252,1,20050730
8900,3057,375,1,20050730
8901,4392,28,1,20050730
8902,2983,408,2,20050730
8903,4546,406,2,20050730
8904,3622,575,1,20050730
8905,2154,240,1,20050730
8906,2667,560,2,20050730
8907,3239,576,1,20050730
8908,4498,391,1,20050730
8909,2606,556,2,20050730
8910,1039,569,2,20050730
8911,2159,445,1,20050730
8912,1686,280,2,20050730
8913,429,391,1,20050730
8914,1347,32,1,20050730
8915,3030,42,2,20050730
8916,3852,377,1,20050730
8917,4460,309,2,20050730
8918,2544,424,2,20050730
8919,4006,337,1,20050730
8920,4079,78,2,20050730
8921,1016,354,1,20050730
8922,1696,446,2,20050730
8923,2425,446,2,20050730
8924,2291,38,2,20050730
8925,3753,500,1,20050730
8926,3677,510,1,20050730
8927,272,15,1,20050730
8928,706,366,2,20050730
8929,3501,472,1,20050730
8930,1107,202,2,20050730
8931,16,268,2,20050730
8932,4537,295,2,20050730
8933,1664,260,2,20050730
8934,3223,494,1,20050730
8935,285,76,2,20050730
8936,1408,227,2,20050730
8937,2406,544,2,20050730
8938,4031,92,2,20050730
8939,4175,598,1,20050730
8940,1566,212,1,20050730
8941,4147,329,2,20050730
8942,4375,77,2,20050730
8943,3698,531,2,20050730
8944,3513,172,2,20050730
8945,1441,447,2,20050730
8946,3510,257,1,20050730
8947,341,24,2,20050730
8948,948,597,1,20050730
8949,2876,231,1,20050730
8950,3015,11,1,20050730
8951,127,336,2,20050730
8952,4397,36,1,20050730
8953,535,278,2,20050730
8954,991,137,2,20050730
8955,4532,405,2,20050730
8956,2129,71,2,20050730
8957,811,158,1,20050730
8958,1556,536,1,20050730
8959,3508,550,2,20050730
8960,391,525,2,20050730
8961,3679,211,1,20050730
8962,4439,406,1,20050730
8963,100,544,1,20050730
8964,280,424,2,20050730
8965,2419,599,2,20050730
8966,1903,522,1,20050730
8967,1536,480,2,20050730
8968,2280,339,1,20050730
8969,2043,121,1,20050730
8970,2940,313,2,20050730
8971,3572,35,2,20050730
8972,1974,89,1,20050730
8973,886,282,2,20050730
8974,3376,425,1,20050730
8975,3288,356,2,20050730
8976,2135,507,1,20050730
8977,4099,334,2,20050730
8978,711,5,1,20050730
8979,1394,529,2,20050730
8980,3061,105,1,20050730
8981,4413,310,1,20050730
8982,1128,251,1,20050730
8983,1861,144,1,20050730
8984,2126,485,1,20050730
8985,3179,12,2,20050730
8986,3992,551,1,20050730
8987,1434,135,2,20050730
8988,777,487,2,20050730
8989,954,575,1,20050730
8990,1869,292,2,20050730
8991,4540,474,1,20050730
8992,4478,54,1,20050730
8993,1891,382,1,20050730
8994,1527,287,1,20050730
8995,3575,331,1,20050730
8996,1970,579,1,20050730
8997,850,31,1,20050730
8998,1573,120,2,20050730
8999,3458,424,2,20050730
9000,3763,290,2,20050730
9001,3682,440,2,20050730
9002,1936,137,1,20050730
9003,1605,507,1,20050730
9004,3775,178,1,20050730
9005,157,204,2,20050730
9006,3315,49,1,20050730
9007,2813,63,2,20050730
9008,3592,371,1,20050730
9009,4136,166,1,20050730
9010,1698,152,2,20050730
9011,2799,236,1,20050730
9012,3604,494,1,20050730
9013,2367,347,1,20050730
9014,311,297,2,20050730
9015,4128,203,2,20050730
9016,4309,312,2,20050730
9017,3325,319,2,20050730
9018,1982,218,1,20050730
9019,946,235,2,20050730
9020,1700,142,2,20050730
9021,674,498,1,20050730
9022,4473,159,2,20050730
9023,2911,148,1,20050730
9024,164,329,2,20050730
9025,2244,473,1,20050730
9026,1524,423,1,20050730
9027,449,72,1,20050730
9028,2687,119,1,20050730
9029,2220,52,1,20050730
9030,2237,367,1,20050730
9031,2377,2,2,20050730
9032,4448,369,1,20050730
9033,3416,35,1,20050730
9034,3847,144,2,20050730
9035,3785,243,1,20050730
9036,790,18,1,20050730
9037,3833,356,1,20050730
9038,217,514,1,20050730
9039,4493,485,1,20050730
9040,392,33,1,20050730
9041,1103,454,2,20050730
9042,2770,398,2,20050730
9043,4127,9,1,20050730
9044,3796,319,1,20050730
9045,4521,46,1,20050730
9046,1736,215,2,20050730
9047,256,522,2,20050730
9048,3929,100,1,20050730
9049,2620,417,1,20050730
9050,106,40,1,20050730
9051,1847,337,2,20050730
9052,3351,408,1,20050730
9053,2535,485,2,20050730
9054,2860,209,2,20050730
9055,634,512,1,20050730
9056,4363,380,1,20050730
9057,3141,202,2,20050730
9058,4214,403,2,20050730
9059,480,267,1,20050730
9060,4360,87,1,20050730
9061,1933,255,1,20050730
9062,2780,358,1,20050730
9063,2851,564,2,20050730
9064,1417,194,2,20050730
9065,349,238,2,20050730
9066,196,171,1,20050730
9067,3628,382,2,20050730
9068,2264,78,1,20050730
9069,1852,258,1,20050730
9070,3690,276,2,20050730
9071,3151,523,2,20050730
9072,4536,106,1,20050730
9073,2185,141,2,20050730
9074,3244,84,2,20050730
9075,1931,20,1,20050730
9076,496,447,1,20050730
9077,4324,471,1,20050730
9078,955,300,1,20050730
9079,2143,193,2,20050730
9080,94,276,1,20050730
9081,3040,572,1,20050730
9082,4042,438,2,20050730
9083,456,488,1,20050730
9084,3950,171,2,20050730
9085,3400,33,2,20050730
9086,2779,57,2,20050730
9087,4048,546,1,20050730
9088,3407,245,1,20050730
9089,490,369,1,20050730
9090,3426,104,2,20050730
9091,2249,66,1,20050730
9092,1877,17,2,20050730
9093,2208,96,1,20050730
9094,2699,140,2,20050730
9095,3019,511,1,20050730
9096,540,216,1,20050730
9097,570,173,2,20050730
9098,1267,144,1,20050730
9099,594,250,2,20050730
9100,4117,4,1,20050730
9101,3165,566,1,20050730
9102,1154,276,1,20050730
9103,3806,280,1,20050730
9104,3372,322,1,20050730
9105,4443,262,1,20050730
9106,2935,148,2,20050730
9107,1068,531,2,20050730
9108,3977,490,1,20050730
9109,787,266,1,20050730
9110,1474,317,1,20050730
9111,166,211,2,20050730
9112,395,74,2,20050730
9113,3903,374,1,20050730
9114,893,18,2,20050730
9115,3750,322,2,20050730
9116,2917,446,2,20050730
9117,3055,371,1,20050730
9118,4538,172,2,20050730
9119,275,305,1,20050730
9120,139,473,1,20050730
9121,3098,150,2,20050730
9122,627,365,1,20050730
9123,3748,293,2,20050730
9124,4552,105,1,20050730
9125,333,335,1,20050730
9126,4495,590,2,20050730
9127,4114,300,1,20050730
9128,3647,372,1,20050730
9129,2658,125,2,20050730
9130,1715,354,1,20050730
9131,623,142,1,20050730
9132,402,159,1,20050730
9133,408,576,1,20050730
9134,3797,559,1,20050730
9135,821,161,2,20050730
9136,1734,57,2,20050730
9137,840,459,2,20050730
9138,2550,17,2,20050730
9139,2809,133,1,20050730
9140,4095,25,2,20050730
9141,3087,484,1,20050730
9142,4467,486,1,20050730
9143,2962,511,2,20050730
9144,718,381,1,20050730
9145,559,176,2,20050730
9146,483,302,1,20050730
9147,4167,394,2,20050730
9148,1407,333,2,20050730
9149,2632,21,1,20050730
9150,2834,213,1,20050730
9151,3956,102,1,20050730
9152,3607,595,2,20050730
9153,3743,589,2,20050730
9154,576,312,1,20050730
9155,3787,107,2,20050730
9156,1747,145,2,20050730
9157,146,19,2,20050730
9158,4017,16,2,20050730
9159,1234,217,1,20050730
9160,183,34,2,20050730
9161,969,433,1,20050730
9162,4198,184,1,20050730
9163,4562,345,2,20050730
9164,4434,342,1,20050730
9165,4034,291,1,20050730
9166,308,12,1,20050730
9167,1785,162,1,20050730
9168,2035,75,2,20050730
9169,1567,245,2,20050730
9170,4279,425,1,20050730
9171,1832,189,2,20050730
9172,695,437,1,20050730
9173,2103,381,2,20050730
9174,2636,144,1,20050730
9175,358,133,1,20050730
9176,2659,260,2,20050730
9177,1088,400,1,20050730
9178,2046,448,2,20050730
9179,62,50,2,20050730
9180,3479,442,1,20050730
9181,3953,224,1,20050730
9182,2533,165,2,20050730
9183,4320,475,2,20050730
9184,51,365,2,20050730
9185,2268,426,1,20050730
9186,4513,273,1,20050730
9187,4008,469,2,20050730
9188,727,195,2,20050730
9189,4529,485,1,20050730
9190,4421,177,2,20050730
9191,500,314,1,20050730
9192,2372,102,2,20050730
9193,3470,69,2,20050730
9194,2467,294,1,20050730
9195,944,440,1,20050730
9196,4298,251,2,20050730
9197,3214,168,1,20050730
9198,2371,105,2,20050730
9199,4336,580,1,20050730
9200,3277,137,2,20050730
9201,4387,291,1,20050730
9202,4525,466,2,20050730
9203,2112,169,2,20050730
9204,4378,43,2,20050730
9205,4165,259,1,20050730
9206,2021,404,1,20050730
9207,1346,345,2,20050730
9208,2751,339,2,20050730
9209,3940,23,2,20050730
9210,101,105,2,20050730
9211,595,57,2,20050730
9212,2111,73,1,20050730
9213,184,388,1,20050730
9214,2823,181,2,20050730
9215,3591,128,1,20050730
9216,2783,38,2,20050730
9217,1561,112,1,20050730
9218,119,172,1,20050730
9219,771,329,1,20050730
9220,2463,569,2,20050730
9221,2496,113,2,20050730
9222,3648,95,2,20050730
9223,3231,595,1,20050730
9224,2260,406,2,20050730
9225,1992,391,2,20050730
9226,4315,3,1,20050730
9227,2353,522,1,20050730
9228,2325,91,1,20050730
9229,3780,276,2,20050730
9230,1199,109,1,20050730
9231,1587,489,1,20050730
9232,1991,502,2,20050730
9233,2320,357,2,20050730
9234,1660,128,1,20050730
9235,984,181,2,20050730
9236,4030,2,1,20050730
9237,2777,157,2,20050730
9238,3356,12,2,20050730
9239,1728,580,1,20050730
9240,587,92,2,20050730
9241,4145,187,2,20050730
9242,755,306,2,20050730
9243,876,516,2,20050730
9244,3640,27,1,20050730
9245,2586,116,2,20050730
9246,3390,185,2,20050730
9247,4106,426,2,20050730
9248,1382,2,1,20050730
9249,2015,296,1,20050730
9250,4544,539,1,20050730
9251,2948,390,2,20050730
9252,2350,322,1,20050730
9253,4183,151,2,20050730
9254,495,33,1,20050730
9255,1596,23,1,20050730
9256,4021,19,1,20050730
9257,2615,466,1,20050730
9258,2007,275,2,20050730
9259,97,138,2,20050730
9260,3969,13,2,20050730
9261,372,380,1,20050730
9262,2322,349,2,20050730
9263,73,410,2,20050730
9264,4071,157,1,20050730
9265,3700,560,1,20050730
9266,1705,364,2,20050730
9267,645,409,1,20050730
9268,3593,592,1,20050730
9269,548,435,1,20050730
9270,700,232,2,20050730
9271,2660,100,1,20050730
9272,1352,553,2,20050730
9273,1867,497,1,20050730
9274,4424,47,2,20050730
9275,1916,439,2,20050730
9276,1528,237,1,20050730
9277,3734,82,2,20050730
9278,3782,581,1,20050730
9279,1070,567,1,20050730
9280,4103,286,2,20050730
9281,3086,398,1,20050730
9282,736,259,1,20050730
9283,1858,360,2,20050730
9284,3976,38,2,20050730
9285,3686,273,2,20050730
9286,2477,154,2,20050730
9287,2048,551,1,20050730
9288,2640,447,2,20050730
9289,389,453,1,20050730
9290,2275,500,2,20050730
9291,2884,406,2,20050730
9292,1702,11,2,20050730
9293,1676,65,2,20050730
9294,2468,433,1,20050730
9295,494,102,1,20050730
9296,4088,2,1,20050730
9297,3502,191,1,20050730
9298,2106,208,2,20050730
9299,1515,555,2,20050730
9300,1639,571,1,20050730
9301,1073,174,2,20050730
9302,2326,55,2,20050730
9303,4299,186,1,20050730
9304,2937,296,2,20050730
9305,1224,82,2,20050730
9306,3983,336,1,20050730
9307,3831,538,1,20050730
9308,2202,267,2,20050730
9309,3616,30,1,20050730
9310,2957,529,1,20050730
9311,1432,178,1,20050730
9312,2483,76,2,20050730
9313,4070,41,2,20050730
9314,2358,390,1,20050730
9315,444,96,1,20050730
9316,4409,366,1,20050730
9317,4138,217,1,20050730
9318,2426,314,1,20050730
9319,4066,136,1,20050730
9320,909,221,2,20050730
9321,3558,112,2,20050730
9322,223,439,2,20050730
9323,3749,131,1,20050730
9324,1231,332,1,20050730
9325,1938,476,2,20050730
9326,3772,588,2,20050730
9327,345,373,1,20050730
9328,1087,89,1,20050730
9329,1293,593,1,20050730
9330,4227,232,1,20050730
9331,2248,274,1,20050730
9332,1156,480,1,20050730
9333,1377,437,2,20050730
9334,1499,25,1,20050730
9335,1006,522,1,20050730
9336,1911,557,1,20050730
9337,2363,90,2,20050730
9338,1482,333,2,20050730
9339,3171,68,2,20050730
9340,3228,213,2,20050730
9341,894,557,1,20050730
9342,2318,552,2,20050730
9343,3521,53,1,20050730
9344,1005,396,2,20050730
9345,2042,436,2,20050730
9346,2845,196,1,20050730
9347,3557,479,1,20050730
9348,3128,87,1,20050730
9349,3739,579,1,20050730
9350,798,434,2,20050730
9351,2063,107,1,20050730
9352,2619,360,1,20050730
9353,3581,283,2,20050730
9354,510,595,2,20050730
9355,1122,201,2,20050730
9356,4188,60,1,20050730
9357,3927,181,2,20050730
9358,712,302,2,20050730
9359,21,501,1,20050730
9360,2119,186,2,20050730
9361,4163,335,1,20050730
9362,3357,420,1,20050730
9363,873,323,1,20050730
9364,306,87,2,20050730
9365,1539,232,1,20050730
9366,4013,557,2,20050730
9367,793,557,1,20050730
9368,3026,388,2,20050730
9369,3538,36,1,20050730
9370,4433,588,2,20050730
9371,2980,4,1,20050730
9372,4075,454,2,20050730
9373,3478,180,2,20050730
9374,103,302,2,20050730
9375,3063,529,1,20050730
9376,451,86,1,20050730
9377,4164,421,1,20050730
9378,2209,197,1,20050730
9379,3855,452,2,20050730
9380,4403,264,1,20050730
9381,4064,329,2,20050730
9382,2127,17,2,20050730
9383,2806,416,2,20050730
9384,2313,220,1,20050730
9385,3453,570,2,20050730
9386,1123,189,2,20050730
9387,577,495,2,20050730
9388,2116,332,2,20050730
9389,3124,198,2,20050730
9390,1794,103,1,20050730
9391,665,273,1,20050730
9392,2797,29,2,20050730
9393,843,158,2,20050730
9394,161,204,1,20050730
9395,1298,306,1,20050730
9396,1250,91,2,20050730
9397,1550,373,1,20050730
9398,1175,570,2,20050730
9399,3668,569,1,20050730
9400,3910,368,1,20050730
9401,2057,331,1,20050730
9402,2424,48,2,20050730
9403,3466,267,1,20050730
9404,3832,140,1,20050730
9405,1983,463,1,20050730
